qid,doc_id,model,relevance,doc_length,query_length,query_avg_token_len,query_unique_ratio,query_match_count,query_match_ratio,dominant_topic,dominant_prob,search_score
query_000672,Mekanism,BIM,1,15352,18,1.5555555555555556,1.0,5,0.2777777777777778,6,0.7503135204315186,17.262534734885655
query_000672,마인크래프트/모드/자바 에디션/기술 계열,BIM,1,38746,18,1.5555555555555556,1.0,5,0.2777777777777778,6,0.6534211039543152,17.262534734885655
query_000672,마인크래프트/팁/모드,BIM,0,23696,18,1.5555555555555556,1.0,5,0.2777777777777778,6,0.5696956515312195,17.262534734885655
query_000672,구리,BIM,0,9690,18,1.5555555555555556,1.0,4,0.2222222222222222,6,0.5275179743766785,13.829389345203474
query_000672,디스아너드/무기 및 아이템,BIM,0,12114,18,1.5555555555555556,1.0,4,0.2222222222222222,5,0.825372576713562,13.520054524041937
query_000672,스꼴,BIM,0,34421,18,1.5555555555555556,1.0,3,0.16666666666666666,2,0.4501056969165802,13.39054280755893
query_000672,미군 vs 북한군,BIM,0,46729,18,1.5555555555555556,1.0,4,0.2222222222222222,6,0.8576685786247253,12.879989454722038
query_000672,전투식량,BIM,0,20943,18,1.5555555555555556,1.0,4,0.2222222222222222,6,0.5834482908248901,12.667114899748064
query_000672,청동,BIM,0,3456,18,1.5555555555555556,1.0,4,0.2222222222222222,4,0.6413777470588684,12.442394949053245
query_000673,엠퍼러:라이즈 오브 미들 킹덤,BIM,1,8016,8,2.0,1.0,5,0.625,6,0.6232792735099792,20.061956434978576
query_000673,스플래툰 시리즈/코믹스,BIM,0,16991,8,2.0,1.0,5,0.625,5,0.45206987857818604,17.63446398621698
query_000673,소닉 더 헤지혹,BIM,0,46315,8,2.0,1.0,5,0.625,0,0.8114799857139587,14.344422710723597
query_000673,웃는 배트맨,BIM,0,15236,8,2.0,1.0,5,0.625,0,0.6812427043914795,14.14059494870868
query_000673,2013년,BIM,0,32219,8,2.0,1.0,4,0.5,8,0.3263525366783142,13.135237384571449
query_000673,E3 2017,BIM,0,6735,8,2.0,1.0,4,0.5,0,0.3993470370769501,11.763245612182198
query_000673,킹 기도라,BIM,0,12512,8,2.0,1.0,4,0.5,4,0.4798135757446289,11.559417850167279
query_000673,워 포 사이버트론 트릴로지,BIM,0,9795,8,2.0,1.0,4,0.5,0,0.5958126783370972,11.559417850167279
query_000673,미니어처 게임,BIM,0,22286,8,2.0,1.0,4,0.5,6,0.6077744364738464,11.559417850167279
query_000673,Mac(컴퓨터),BIM,0,57910,8,2.0,1.0,4,0.5,6,0.8326428532600403,11.525799472137349
query_000674,MBC경남,BIM,1,16554,6,2.5,1.0,6,1.0,8,0.6326835751533508,23.25748421556881
query_000674,문화방송 계열 지상파 방송사,BIM,1,3072,6,2.5,1.0,5,0.8333333333333334,8,0.7535600662231445,20.676307117027406
query_000674,KBS 뉴스 9 경남,BIM,0,1197,6,2.5,1.0,3,0.5,8,0.9952766299247742,14.675857866222202
query_000674,KBS창원방송총국,BIM,0,11540,6,2.5,1.0,3,0.5,8,0.8400163054466248,14.675857866222202
query_000674,KBS진주방송국,BIM,0,5518,6,2.5,1.0,3,0.5,8,0.5837590098381042,14.675857866222202
query_000674,대한민국 교육부,BIM,0,28711,6,2.5,1.0,4,0.6666666666666666,9,0.918143630027771,13.863662037846929
query_000674,금융위원회,BIM,0,21831,6,2.5,1.0,4,0.6666666666666666,9,0.6284059286117554,13.863662037846929
query_000674,서울특별시 시내버스,BIM,0,35216,6,2.5,1.0,4,0.6666666666666666,9,0.9998931884765625,12.999489887194326
query_000674,독소전쟁,BIM,0,73568,6,2.5,1.0,4,0.6666666666666666,6,0.9230448007583618,12.315703149393944
query_000674,KBS부산방송총국,BIM,0,7580,6,2.5,1.0,3,0.5,8,0.6952419877052307,11.308562036235728
query_000675,토와 허셜,BIM,1,10489,18,1.7777777777777777,0.9444444444444444,3,0.16666666666666666,5,0.4982091188430786,16.472873654706465
query_000675,세계관 최강자/캐릭터,BIM,0,92265,18,1.7777777777777777,0.9444444444444444,3,0.16666666666666666,4,0.4144130051136017,11.293500712251065
query_000675,코코노에 토와,BIM,1,1207,18,1.7777777777777777,0.9444444444444444,2,0.1111111111111111,1,0.45393046736717224,9.349887463391674
query_000675,타카오 노엘,BIM,0,24288,18,1.7777777777777777,0.9444444444444444,3,0.16666666666666666,4,0.6614171266555786,8.932646711133044
query_000675,대릴 딕슨,BIM,0,21949,18,1.7777777777777777,0.9444444444444444,2,0.1111111111111111,1,0.741949200630188,8.871771215161715
query_000675,문명 6/과학 기술,BIM,0,52748,18,1.7777777777777777,0.9444444444444444,2,0.1111111111111111,6,0.7862525582313538,6.847389450664907
query_000675,목동 야구장,BIM,0,11708,18,1.7777777777777777,0.9444444444444444,2,0.1111111111111111,2,0.5710985660552979,6.847389450664907
query_000675,펜팔,BIM,0,36531,18,1.7777777777777777,0.9444444444444444,2,0.1111111111111111,0,0.4593408703804016,6.847389450664907
query_000675,크루세이더(던전 앤 파이터)/남자,BIM,0,19645,18,1.7777777777777777,0.9444444444444444,2,0.1111111111111111,5,0.9542233943939209,6.847389450664907
query_000675,iOS/버전,BIM,0,6637,18,1.7777777777777777,0.9444444444444444,2,0.1111111111111111,6,0.534405529499054,6.847389450664907
query_000676,조선혁명선언,BIM,1,7738,2,4.5,1.0,2,1.0,3,0.3723367750644684,13.050442675830036
query_000676,신채호,BIM,1,17082,2,4.5,1.0,2,1.0,4,0.5780375003814697,13.050442675830036
query_000676,랜드마크/목록,BIM,0,16029,2,4.5,1.0,1,0.5,9,0.5693336725234985,5.449340236285287
query_000676,사대주의,BIM,0,12887,2,4.5,1.0,1,0.5,6,0.7092627286911011,5.449340236285287
query_000676,환단고기/고증적 비판,BIM,0,27439,2,4.5,1.0,1,0.5,4,0.5822247862815857,5.449340236285287
query_000676,이지성/비판,BIM,0,21734,2,4.5,1.0,1,0.5,8,0.3613392412662506,5.449340236285287
query_000676,환단고기,BIM,0,19075,2,4.5,1.0,1,0.5,4,0.7169745564460754,5.449340236285287
query_000676,한국기원설,BIM,0,20281,2,4.5,1.0,1,0.5,0,0.3653687536716461,5.449340236285287
query_000676,유사역사학/필수요소,BIM,0,8468,2,4.5,1.0,1,0.5,4,0.6162400841712952,5.449340236285287
query_000676,병자호란,BIM,0,53203,2,4.5,1.0,1,0.5,6,0.7418761253356934,5.449340236285287
query_000677,비탐사 지역,BIM,1,1171,24,1.9583333333333333,1.0,12,0.5,6,0.8705887198448181,43.17630144418687
query_000677,은하계(스타워즈),BIM,1,8765,24,1.9583333333333333,1.0,11,0.4583333333333333,6,0.48372089862823486,38.167842810457444
query_000677,신 공화국,BIM,0,15322,24,1.9583333333333333,1.0,10,0.4166666666666667,6,0.7796001434326172,36.432074640876465
query_000677,은하 제국(스타워즈)/역사,BIM,1,3406,24,1.9583333333333333,1.0,10,0.4166666666666667,6,0.7103617191314697,36.432074640876465
query_000677,엑세골,BIM,1,2758,24,1.9583333333333333,1.0,9,0.375,6,0.5354992747306824,34.91547161440688
query_000677,레이 슬로운,BIM,1,6886,24,1.9583333333333333,1.0,9,0.375,6,0.49924778938293457,34.91547161440688
query_000677,세계관 최강자/캐릭터,BIM,0,92265,24,1.9583333333333333,1.0,9,0.375,4,0.4144130051136017,32.50973457060171
query_000677,시스 이터널,BIM,1,2118,24,1.9583333333333333,1.0,8,0.3333333333333333,4,0.7073445320129395,31.008236170487116
query_000677,릭 앤 모티/에피소드,BIM,0,68414,24,1.9583333333333333,1.0,8,0.3333333333333333,1,0.8088706135749817,25.67207200894658
query_000677,독재자/목록,BIM,0,13084,24,1.9583333333333333,1.0,7,0.2916666666666667,6,0.436711847782135,24.666895478623193
query_000678,아르피엘/문제점 및 사건·사고,BIM,1,11970,8,1.75,1.0,3,0.375,5,0.8536173105239868,8.504173831556184
query_000678,카락스/협동전 임무,BIM,0,46464,8,1.75,1.0,3,0.375,6,0.655205249786377,8.504173831556184
query_000678,짐 레이너/협동전 임무,BIM,0,65686,8,1.75,1.0,3,0.375,6,0.7547347545623779,8.504173831556184
query_000678,나지보,BIM,0,27732,8,1.75,1.0,3,0.375,5,0.9880576729774475,8.504173831556184
query_000678,ARMA 3,BIM,0,24036,8,1.75,1.0,3,0.375,6,0.6905239224433899,8.504173831556184
query_000678,배틀메이지(던전 앤 파이터)/스킬,BIM,0,33254,8,1.75,1.0,2,0.25,5,0.9988182783126831,6.36095332823081
query_000678,메이플스토리/보스 몬스터/목록,BIM,0,43352,8,1.75,1.0,2,0.25,5,0.5388786196708679,6.36095332823081
query_000678,바요엔,BIM,0,3272,8,1.75,1.0,2,0.25,5,0.40893223881721497,6.36095332823081
query_000678,셰퍼드 소령,BIM,0,21019,8,1.75,1.0,2,0.25,4,0.5977720618247986,6.36095332823081
query_000678,케모노 프렌즈(게임),BIM,0,19929,8,1.75,1.0,2,0.25,0,0.7032977938652039,6.36095332823081
query_000679,엘레오노르(메이플스토리),BIM,1,9526,4,3.5,1.0,2,0.5,4,0.7534621953964233,11.123312421426318
query_000679,노라,BIM,1,3128,4,3.5,1.0,2,0.5,1,0.6694139838218689,11.123312421426318
query_000679,소맥거핀/작품/등장인물,BIM,0,57280,4,3.5,1.0,2,0.5,4,0.6566515564918518,11.123312421426318
query_000679,로랑,BIM,0,8918,4,3.5,1.0,1,0.25,0,0.24178913235664368,3.8586822185027825
query_000679,모바일 게임,BIM,0,29778,4,3.5,1.0,1,0.25,8,0.3966773450374603,3.8586822185027825
query_000679,호접지몽,BIM,0,3663,4,3.5,1.0,1,0.25,0,0.48215076327323914,3.8586822185027825
query_000679,무능력한 상사,BIM,0,35015,4,3.5,1.0,1,0.25,3,0.5655239820480347,3.8586822185027825
query_000679,무한대,BIM,0,5179,4,3.5,1.0,1,0.25,5,0.34933263063430786,3.8586822185027825
query_000679,세계관 최강자/캐릭터,BIM,0,92265,4,3.5,1.0,1,0.25,4,0.4144130051136017,3.8586822185027825
query_000679,메이플스토리/보스 몬스터/목록,BIM,0,43352,4,3.5,1.0,1,0.25,5,0.5388786196708679,3.8586822185027825
query_000680,두산 베어스,BIM,0,39917,7,2.142857142857143,1.0,6,0.8571428571428571,2,0.7571936249732971,18.160224606426492
query_000680,리빌딩,BIM,0,18115,7,2.142857142857143,1.0,5,0.7142857142857143,2,0.8689807653427124,16.0118758867342
query_000680,이성곤/선수 경력,BIM,1,9287,7,2.142857142857143,1.0,5,0.7142857142857143,2,0.9757825136184692,15.579047507885091
query_000680,스토브리그(드라마)/등장인물,BIM,0,20009,7,2.142857142857143,1.0,4,0.5714285714285714,2,0.5898004174232483,13.430698788192798
query_000680,싸대기 매치,BIM,0,9145,7,2.142857142857143,1.0,4,0.5714285714285714,2,0.967680037021637,13.430698788192798
query_000680,두산 베어스/2017년/9~10월,BIM,0,22844,7,2.142857142857143,1.0,5,0.7142857142857143,2,0.9998244047164917,11.347579527246012
query_000680,KIA 타이거즈/2015년/6월,BIM,0,19659,7,2.142857142857143,1.0,5,0.7142857142857143,2,0.9991645216941833,11.347579527246012
query_000680,유리몸,BIM,0,62008,7,2.142857142857143,1.0,5,0.7142857142857143,2,0.5671852231025696,11.347579527246012
query_000680,임창용/선수 경력,BIM,0,18027,7,2.142857142857143,1.0,5,0.7142857142857143,2,0.9367083311080933,11.347579527246012
query_000680,삼성 라이온즈/2014년/6월,BIM,0,14121,7,2.142857142857143,1.0,5,0.7142857142857143,2,0.9997236728668213,11.347579527246012
query_000681,오버워치/단편 애니메이션,BIM,0,63486,4,1.75,1.0,3,0.75,4,0.535370945930481,7.280541392458385
query_000681,마로니에(가수),BIM,0,37668,4,1.75,1.0,3,0.75,8,0.9484165906906128,7.280541392458385
query_000681,갓건배,BIM,0,20009,4,1.75,1.0,3,0.75,3,0.8336072564125061,7.280541392458385
query_000681,콜 오브 듀티 4: 모던 워페어,BIM,0,22450,4,1.75,1.0,3,0.75,6,0.4421983063220978,7.280541392458385
query_000681,마로니에 립싱크 사건,BIM,0,26547,4,1.75,1.0,3,0.75,8,0.7873765826225281,7.280541392458385
query_000681,T-800,BIM,0,48879,4,1.75,1.0,3,0.75,4,0.572563886642456,7.280541392458385
query_000681,태조(조선),BIM,0,45646,4,1.75,1.0,3,0.75,3,0.5984073877334595,7.280541392458385
query_000681,메갈리아/용어,BIM,0,12319,4,1.75,1.0,3,0.75,3,0.7673220634460449,7.280541392458385
query_000681,메이플스토리,BIM,0,18119,4,1.75,1.0,3,0.75,4,0.380008727312088,7.280541392458385
query_000681,G-DRAGON,BIM,0,23540,4,1.75,1.0,3,0.75,8,0.8194349408149719,7.280541392458385
query_000682,쿠르드족,BIM,0,20542,9,2.7777777777777777,1.0,4,0.4444444444444444,6,0.8530664443969727,17.192079957438395
query_000682,오스만 제국/역사,BIM,0,27725,9,2.7777777777777777,1.0,4,0.4444444444444444,6,0.9681254029273987,17.192079957438395
query_000682,중동,BIM,0,11835,9,2.7777777777777777,1.0,4,0.4444444444444444,6,0.9635884165763855,17.192079957438395
query_000682,키질바시,BIM,1,2695,9,2.7777777777777777,1.0,3,0.3333333333333333,6,0.9551083445549011,15.561729023404087
query_000682,아제르바이잔/역사,BIM,1,8234,9,2.7777777777777777,1.0,3,0.3333333333333333,6,0.9664254188537598,15.561729023404087
query_000682,사파비 제국,BIM,1,8834,9,2.7777777777777777,1.0,3,0.3333333333333333,6,0.9881809949874878,15.561729023404087
query_000682,오구즈,BIM,1,1922,9,2.7777777777777777,1.0,3,0.3333333333333333,6,0.9978470802307129,15.561729023404087
query_000682,시아파,BIM,1,13069,9,2.7777777777777777,1.0,3,0.3333333333333333,6,0.7558680176734924,15.561729023404087
query_000682,페르시아,BIM,1,5888,9,2.7777777777777777,1.0,3,0.3333333333333333,6,0.9732208847999573,15.561729023404087
query_000682,아제르바이잔인,BIM,1,3307,9,2.7777777777777777,1.0,3,0.3333333333333333,6,0.9741876721382141,15.561729023404087
query_000684,킹 기도라,BIM,1,12512,20,1.65,1.0,7,0.35,4,0.4798135757446289,22.819850184137263
query_000684,GODZILLA 시리즈,BIM,1,20703,20,1.65,1.0,7,0.35,4,0.41869333386421204,22.594956851099266
query_000684,TYPE-MOON/세계관,BIM,0,30643,20,1.65,1.0,6,0.3,4,0.6968221664428711,17.860658143190175
query_000684,카이저 기도라,BIM,1,1355,20,1.65,1.0,4,0.2,0,0.46381813287734985,14.432958899234542
query_000684,퍼시픽 림,BIM,0,26919,20,1.65,1.0,4,0.2,0,0.4107015132904053,13.310946528093279
query_000684,병자호란,BIM,0,53203,20,1.65,1.0,5,0.25,6,0.7418761253356934,12.997911254242968
query_000684,목사,BIM,0,23767,20,1.65,1.0,5,0.25,9,0.43396762013435364,12.773017921204971
query_000684,삼대 괴수 지구 최대의 결전,BIM,1,2857,20,1.65,1.0,4,0.2,0,0.5413853526115417,12.331984689256348
query_000684,릭 앤 모티/에피소드,BIM,0,68414,20,1.65,1.0,5,0.25,1,0.8088706135749817,11.918690154889507
query_000684,이렐,BIM,0,16314,20,1.65,1.0,4,0.2,4,0.801994800567627,11.315164889985564
query_000685,과거 제도,BIM,0,40348,20,1.85,0.95,6,0.3,3,0.6779950261116028,21.921404886737793
query_000685,대학수학능력시험/사회탐구 영역/윤리,BIM,1,3327,20,1.85,0.95,5,0.25,8,0.9987074732780457,20.269381277804587
query_000685,인문학,BIM,0,30949,20,1.85,0.95,7,0.35,8,0.8250168561935425,19.936464723315652
query_000685,대학수학능력시험/탐구 영역/윤리와 사상,BIM,1,32376,20,1.85,0.95,6,0.3,8,0.9070142507553101,18.929302381234383
query_000685,대학수학능력시험/탐구 영역/생활과 윤리,BIM,1,29290,20,1.85,0.95,6,0.3,8,0.9630930423736572,18.907629706335484
query_000685,철학과,BIM,0,40869,20,1.85,0.95,6,0.3,8,0.9888176918029785,18.306113789281344
query_000685,대학수학능력시험/사회탐구 영역,BIM,1,9610,20,1.85,0.95,5,0.25,8,0.9996305108070374,16.944971039356204
query_000685,2021학년도 대학수학능력시험,BIM,1,15841,20,1.85,0.95,4,0.2,8,0.9193073511123657,15.292947430422998
query_000685,윤리교육과,BIM,1,1635,20,1.85,0.95,4,0.2,8,0.6442540287971497,15.292947430422998
query_000685,이명박/부정적 평가,BIM,0,45281,20,1.85,0.95,6,0.3,3,0.49286824464797974,15.114810684438883
query_000686,세계관 최강자/캐릭터,BIM,0,92265,12,2.0,0.9166666666666666,5,0.4166666666666667,4,0.4144130051136017,16.891284976031603
query_000686,얀데레/하드,BIM,0,38701,12,2.0,0.9166666666666666,5,0.4166666666666667,1,0.594180166721344,15.198051732206904
query_000686,The Henry Stickmin Collection/패러디,BIM,1,26824,12,2.0,0.9166666666666666,5,0.4166666666666667,5,0.554373562335968,15.198051732206904
query_000686,음경,BIM,0,19282,12,2.0,0.9166666666666666,5,0.4166666666666667,4,0.6480976343154907,13.646863215892019
query_000686,게임과 예술,BIM,0,44128,12,2.0,0.9166666666666666,5,0.4166666666666667,8,0.48406627774238586,13.477144831251389
query_000686,디시인사이드 갤러리,BIM,0,30330,12,2.0,0.9166666666666666,5,0.4166666666666667,3,0.6605285406112671,13.477144831251389
query_000686,The Henry Stickmin Collection,BIM,1,5598,12,2.0,0.9166666666666666,4,0.3333333333333333,0,0.4121726453304291,13.144467744843691
query_000686,스트리트 파이터 시리즈,BIM,0,5442,12,2.0,0.9166666666666666,4,0.3333333333333333,5,0.5997188687324524,11.593279228528806
query_000686,설국열차(드라마)/등장인물 및 설정,BIM,0,25224,12,2.0,0.9166666666666666,4,0.3333333333333333,1,0.28604060411453247,11.423560843888175
query_000686,데드풀(영화),BIM,0,19084,12,2.0,0.9166666666666666,4,0.3333333333333333,0,0.9361023902893066,11.310521359366463
query_000687,릭 앤 모티/에피소드,BIM,0,68414,20,1.75,1.0,6,0.3,1,0.8088706135749817,16.875864797878204
query_000687,731 부대,BIM,0,26150,20,1.75,1.0,5,0.25,3,0.3591774106025696,14.529996869370983
query_000687,미니어처 게임,BIM,0,22286,20,1.75,1.0,6,0.3,6,0.6077744364738464,14.240463779466056
query_000687,전투식량,BIM,1,20943,20,1.75,1.0,5,0.25,6,0.5834482908248901,13.89383544949054
query_000687,준위,BIM,0,26202,20,1.75,1.0,5,0.25,3,0.8290484547615051,12.349125886255056
query_000687,환단고기,BIM,0,19075,20,1.75,1.0,5,0.25,4,0.7169745564460754,11.25843443107839
query_000687,목사,BIM,0,23767,20,1.75,1.0,5,0.25,9,0.43396762013435364,11.25843443107839
query_000687,일간워스트,BIM,0,20631,20,1.75,1.0,5,0.25,3,0.8816027641296387,11.25843443107839
query_000687,미군,BIM,0,22360,20,1.75,1.0,5,0.25,3,0.47333061695098877,11.25843443107839
query_000687,일본군/인물,BIM,0,32833,20,1.75,1.0,5,0.25,3,0.5830740928649902,11.25843443107839
query_000688,시리즈(야구)/KBO 리그,BIM,0,15793,4,2.75,1.0,4,1.0,2,0.8006712794303894,17.028004168725474
query_000688,손혁/평가,BIM,0,22427,4,2.75,1.0,4,1.0,2,0.9368910789489746,17.028004168725474
query_000688,조웅천,BIM,1,8754,4,2.75,1.0,4,1.0,2,0.9348428249359131,17.028004168725474
query_000688,SK 와이번스/2021년/스토브리그,BIM,0,4914,4,2.75,1.0,4,1.0,2,0.9694803357124329,17.028004168725474
query_000688,전성기/목록/야구,BIM,0,8988,4,2.75,1.0,3,0.75,2,0.9994021058082581,14.001612707684107
query_000688,2004년 한국시리즈,BIM,0,11873,4,2.75,1.0,3,0.75,2,0.9912979602813721,10.215359089544995
query_000688,삼성 라이온즈/2005년,BIM,0,2884,4,2.75,1.0,3,0.75,2,0.9986330270767212,10.215359089544995
query_000688,한국프로야구/2014년,BIM,0,10237,4,2.75,1.0,3,0.75,2,0.9530709981918335,10.215359089544995
query_000688,삼성 라이온즈/2016년,BIM,0,34585,4,2.75,1.0,3,0.75,2,0.9161089062690735,10.215359089544995
query_000688,오승환/선수 경력,BIM,0,15334,4,2.75,1.0,3,0.75,2,0.963477373123169,10.215359089544995
query_000689,얀데레/하드,BIM,0,38701,14,1.7857142857142858,1.0,5,0.35714285714285715,1,0.594180166721344,17.995588195642323
query_000689,선우민/작중 행적,BIM,1,9175,14,1.7857142857142858,1.0,5,0.35714285714285715,1,0.6103752851486206,17.435510193693588
query_000689,미스터리 음악쇼 복면가왕/11~20회,BIM,0,21437,14,1.7857142857142858,1.0,5,0.35714285714285715,0,0.68598872423172,16.76174148797095
query_000689,제주어,BIM,0,40999,14,1.7857142857142858,1.0,5,0.35714285714285715,0,0.7325013279914856,16.09661807146828
query_000689,미스터리 음악쇼 복면가왕/161~170회,BIM,0,12725,14,1.7857142857142858,1.0,4,0.2857142857142857,0,0.7794679403305054,14.056966198001938
query_000689,소맥거핀/작품/등장인물,BIM,0,57280,14,1.7857142857142858,1.0,5,0.35714285714285715,4,0.6566515564918518,13.772168494777498
query_000689,쌍둥이/캐릭터,BIM,0,24715,14,1.7857142857142858,1.0,3,0.21428571428571427,1,0.4480013847351074,12.478737247094877
query_000689,보라색/이미지,BIM,0,12922,14,1.7857142857142858,1.0,3,0.21428571428571427,0,0.4208848774433136,12.478737247094877
query_000689,나타(클로저스)/작중 행적,BIM,0,55544,14,1.7857142857142858,1.0,4,0.2857142857142857,1,0.5661880373954773,12.105078027592645
query_000689,악당이 아닌 반동인물/목록,BIM,0,35671,14,1.7857142857142858,1.0,4,0.2857142857142857,4,0.2803112864494324,12.034511806942335
query_000690,유니콘 건담/게임,BIM,1,11117,26,1.7307692307692308,0.9615384615384616,6,0.23076923076923078,5,0.9202628135681152,22.015729621393145
query_000690,유니콘 건담/캡슐파이터,BIM,1,10119,26,1.7307692307692308,0.9615384615384616,5,0.19230769230769232,5,0.9733401536941528,20.41752610658204
query_000690,겟앰프드/무기,BIM,0,19488,26,1.7307692307692308,0.9615384615384616,6,0.23076923076923078,5,0.9997869729995728,19.83125145069799
query_000690,슈퍼로봇대전 α/공략,BIM,1,48439,26,1.7307692307692308,0.9615384615384616,5,0.19230769230769232,5,0.8426274061203003,19.606652668222367
query_000690,하이뉴 건담/게임,BIM,1,6019,26,1.7307692307692308,0.9615384615384616,5,0.19230769230769232,5,0.9471765756607056,19.606652668222367
query_000690,ZZ 건담,BIM,0,18483,26,1.7307692307692308,0.9615384615384616,5,0.19230769230769232,5,0.7322608828544617,19.390764287789327
query_000690,건담 빌드 파이터즈 트라이/등장기체,BIM,0,9106,26,1.7307692307692308,0.9615384615384616,5,0.19230769230769232,5,0.7135051488876343,18.582841592636953
query_000690,사자비,BIM,0,17809,26,1.7307692307692308,0.9615384615384616,5,0.19230769230769232,5,0.6204095482826233,17.43991825764393
query_000690,하이퍼 바주카,BIM,1,4022,26,1.7307692307692308,0.9615384615384616,4,0.15384615384615385,5,0.6681779623031616,16.98463807782585
query_000690,아무로 레이/기동전사 건담 역습의 샤아,BIM,0,9488,26,1.7307692307692308,0.9615384615384616,5,0.19230769230769232,5,0.46458178758621216,16.67693677819534
query_000691,라헬(신의 탑),BIM,1,24390,7,2.142857142857143,0.8571428571428571,2,0.2857142857142857,4,0.7242709994316101,10.268306651213624
query_000691,레로-로,BIM,0,6487,7,2.142857142857143,0.8571428571428571,2,0.2857142857142857,1,0.4306943714618683,10.268306651213624
query_000691,라헬(신의 탑)/작중 행적,BIM,1,22544,7,2.142857142857143,0.8571428571428571,1,0.14285714285714285,4,0.6943455338478088,6.075046136049699
query_000691,무능력한 상사,BIM,0,35015,7,2.142857142857143,0.8571428571428571,1,0.14285714285714285,3,0.5655239820480347,6.075046136049699
query_000691,Angin Sedang Berhembus,BIM,0,2892,7,2.142857142857143,0.8571428571428571,1,0.14285714285714285,8,0.9984942078590393,6.075046136049699
query_000691,왕자/목록,BIM,0,10259,7,2.142857142857143,0.8571428571428571,1,0.14285714285714285,4,0.37964823842048645,6.075046136049699
query_000691,JKT48,BIM,0,11409,7,2.142857142857143,0.8571428571428571,1,0.14285714285714285,8,0.8707730770111084,6.075046136049699
query_000691,Refrain Penuh Harapan,BIM,0,3700,7,2.142857142857143,0.8571428571428571,1,0.14285714285714285,8,0.9608107209205627,6.075046136049699
query_000691,Halloween Night,BIM,0,2900,7,2.142857142857143,0.8571428571428571,1,0.14285714285714285,8,0.998455822467804,6.075046136049699
query_000691,신의 탑/헤돈의 층,BIM,1,2896,7,2.142857142857143,0.8571428571428571,1,0.14285714285714285,4,0.674851655960083,6.075046136049699
query_000692,아돌프 히틀러,BIM,0,71693,29,1.6896551724137931,0.896551724137931,7,0.2413793103448276,6,0.5677134394645691,20.052760632988
query_000692,독소전쟁,BIM,0,73568,29,1.6896551724137931,0.896551724137931,7,0.2413793103448276,6,0.9230448007583618,20.052760632988
query_000692,먼나라 이웃나라,BIM,1,10704,29,1.6896551724137931,0.896551724137931,6,0.20689655172413793,0,0.35166993737220764,18.569738686575626
query_000692,먼나라 이웃나라/문제점/공정성,BIM,1,8226,29,1.6896551724137931,0.896551724137931,6,0.20689655172413793,8,0.3564951419830322,18.569738686575626
query_000692,미국의 총기규제 논란/규제 반대론,BIM,0,37649,29,1.6896551724137931,0.896551724137931,6,0.20689655172413793,3,0.4983815550804138,17.822296221570916
query_000692,영국 요리,BIM,0,21829,29,1.6896551724137931,0.896551724137931,6,0.20689655172413793,0,0.5927278995513916,17.206971037861063
query_000692,미국 연방 대법원,BIM,0,39898,29,1.6896551724137931,0.896551724137931,6,0.20689655172413793,3,0.8546699285507202,16.978603267755254
query_000692,흑역사/목록/정치와 행정,BIM,0,19817,29,1.6896551724137931,0.896551724137931,6,0.20689655172413793,3,0.46958982944488525,16.978603267755254
query_000692,삼국통일전쟁,BIM,0,71639,29,1.6896551724137931,0.896551724137931,5,0.1724137931034483,4,0.6262493133544922,16.186827569099627
query_000692,일본의 역사왜곡,BIM,0,3095,29,1.6896551724137931,0.896551724137931,5,0.1724137931034483,4,0.35711777210235596,16.186827569099627
query_000693,임나일본부설,BIM,0,82861,19,1.9473684210526316,0.8947368421052632,10,0.5263157894736842,4,0.8456181883811951,31.65911587265713
query_000693,칭다오시,BIM,1,2730,19,1.9473684210526316,0.8947368421052632,8,0.42105263157894735,9,0.4890000820159912,26.924296580690683
query_000693,한국-만주 관계,BIM,0,15463,19,1.9473684210526316,0.8947368421052632,8,0.42105263157894735,6,0.811132550239563,26.924296580690683
query_000693,만주/역사,BIM,0,13791,19,1.9473684210526316,0.8947368421052632,7,0.3684210526315789,6,0.8523948788642883,25.2919017011313
query_000693,고려,BIM,0,23176,19,1.9473684210526316,0.8947368421052632,7,0.3684210526315789,6,0.5731086134910583,24.577559620164788
query_000693,욕설,BIM,0,28399,19,1.9473684210526316,0.8947368421052632,6,0.3157894736842105,0,0.6478481888771057,23.822519508425422
query_000693,후난성,BIM,0,4558,19,1.9473684210526316,0.8947368421052632,7,0.3684210526315789,6,0.3490162193775177,21.824630092885148
query_000693,여진족,BIM,0,9581,19,1.9473684210526316,0.8947368421052632,7,0.3684210526315789,6,0.8106164932250977,21.824630092885148
query_000693,만주어,BIM,0,14324,19,1.9473684210526316,0.8947368421052632,8,0.42105263157894735,6,0.542709469795227,21.710143652352304
query_000693,병자호란,BIM,0,53203,19,1.9473684210526316,0.8947368421052632,7,0.3684210526315789,6,0.7418761253356934,21.62739119390298
query_000694,Hell's Kitchen,BIM,0,42882,18,1.8888888888888888,1.0,6,0.3333333333333333,0,0.6404921412467957,18.078949871941965
query_000694,미식축구,BIM,0,39468,18,1.8888888888888888,1.0,5,0.2777777777777778,7,0.6743954420089722,15.51089632133037
query_000694,미군 vs 러시아군,BIM,1,20634,18,1.8888888888888888,1.0,5,0.2777777777777778,6,0.9868003129959106,14.843181463498615
query_000694,미니어처 게임,BIM,0,22286,18,1.8888888888888888,1.0,4,0.2222222222222222,6,0.6077744364738464,14.581929456260001
